subset,stage,variable,treated_mean,control_mean,smd
数学+代码,after,specificity,0.9100877192982456,0.8640350877192983,0.14572429960426775
数学+代码,after,technical_accuracy,0.9627192982456141,0.9254385964912281,0.1626108078262175
创意+指令+代码,before,user_tokens,-0.03867769523895614,0.04701994323167216,-0.08400404781848189
创意+指令+代码,before,turns,-0.10564201587948244,0.1284275487162334,-0.2286412997434122
创意+指令+代码,before,ability_diff,0.422731263801035,-0.5139085952091013,1.0568016524615662
创意+指令+代码,before,verbosity_diff,0.4525528730009281,-0.5501623161972067,1.1613096259037836
创意+指令+代码,before,format_tendency_diff,0.3400434539655319,-0.4133861597228035,0.8066516371147188
创意+指令+代码,before,header_density_diff,0.00021000721146469787,-0.0002553028845257702,0.00046717418873646856
创意+指令+代码,before,list_density_diff,-0.07694307601673345,0.0935386414321074,-0.16933676088898295
创意+指令+代码,before,bold_density_diff,0.061840560159758126,-0.0751787201942157,0.13648366126113295
创意+指令+代码,before,complexity,0.6129032258064516,0.7058823529411765,-0.19538713551359638
创意+指令+代码,before,creativity,0.967741935483871,1.0,-0.25610817606914127
创意+指令+代码,before,domain_knowledge,0.7580645161290323,0.8431372549019608,-0.21224742703223218
创意+指令+代码,before,problem_solving,0.8387096774193549,0.8823529411764706,-0.12511044641455174
创意+指令+代码,before,real_world,0.6290322580645161,0.7254901960784313,-0.20557582599403554
创意+指令+代码,before,specificity,0.7096774193548387,0.7647058823529411,-0.12414748396606165
创意+指令+代码,before,technical_accuracy,0.5967741935483871,0.6078431372549019,-0.022414925506362208
创意+指令+代码,after,user_tokens,0.05288044890070362,0.5002786543534342,-0.33939406077461604
创意+指令+代码,after,turns,-0.058193263832607145,-0.01099824842769369,-0.06563032961540603
创意+指令+代码,after,ability_diff,0.23985934703121808,0.23469870945157353,0.007177169454300855
创意+指令+代码,after,verbosity_diff,0.2839020860257866,0.4499253583827455,-0.21782099362282534
创意+指令+代码,after,format_tendency_diff,0.16330113131432744,0.4764858191064883,-0.3790731931822226
创意+指令+代码,after,header_density_diff,-0.15902620084212138,-0.07762627404934756,-0.07834431561872136
创意+指令+代码,after,list_density_diff,-0.1287196810534009,0.1273753927867242,-0.3054590286981325
创意+指令+代码,after,bold_density_diff,-0.08657203411073237,0.02106657595867621,-0.1519876904182195
创意+指令+代码,after,complexity,0.6808510638297872,0.7659574468085106,-0.18908319101253285
创意+指令+代码,after,creativity,1.0,1.0,0.0
创意+指令+代码,after,domain_knowledge,0.8085106382978723,0.8936170212765957,-0.2381965336701655
创意+指令+代码,after,problem_solving,0.8936170212765957,1.0,-0.4827311694572377
创意+指令+代码,after,real_world,0.7446808510638298,0.8936170212765957,-0.39018695888530247
创意+指令+代码,after,specificity,0.7446808510638298,0.8723404255319149,-0.32528131762394497
创意+指令+代码,after,technical_accuracy,0.6595744680851063,0.7446808510638298,-0.18490865482450192
指令+数学+代码,before,user_tokens,-0.03212688259006562,0.03094889689509652,-0.06345852542837427
指令+数学+代码,before,turns,-0.0063800208463002835,0.006146086748602665,-0.012531558638421461
指令+数学+代码,before,ability_diff,0.43989969523963107,-0.42377003974751126,0.957119888786453
指令+数学+代码,before,verbosity_diff,0.5863551291156243,-0.5648554410480513,1.4081553637237398
指令+数学+代码,before,format_tendency_diff,0.4897204274626814,-0.47176401178904975,1.0958720674967315
指令+数学+代码,before,header_density_diff,-0.07006013501101305,0.06749126339394258,-0.137883938310739
指令+数学+代码,before,list_density_diff,-0.02319626366485396,0.02234573399714264,-0.04547413851845574
指令+数学+代码,before,bold_density_diff,0.16190542248296133,-0.1559688903252527,0.3219226972106744
指令+数学+代码,before,complexity,0.9896193771626297,1.0,-0.1445905571291835
指令+数学+代码,before,creativity,0.6851211072664359,0.7266666666666667,-0.09112032375171976
指令+数学+代码,before,domain_knowledge,0.9965397923875432,1.0,-0.08318903308077158
指令+数学+代码,before,problem_solving,0.9930795847750865,1.0,-0.11785184063007272
指令+数学+代码,before,real_world,0.9204152249134948,0.9166666666666666,0.013680971896236214
指令+数学+代码,before,specificity,0.9965397923875432,0.9966666666666667,-0.002176910062583076
指令+数学+代码,before,technical_accuracy,0.9896193771626297,0.9966666666666667,-0.08532969257749336
指令+数学+代码,after,user_tokens,-0.043034509999276424,-0.0522465825433503,0.017862314478782247
指令+数学+代码,after,turns,0.014241945525000214,-0.021003877644012858,0.03247747532426565
指令+数学+代码,after,ability_diff,0.38242489620117254,0.4840746320676516,-0.11366787538528303
指令+数学+代码,after,verbosity_diff,0.5179711713882665,0.5233310381086207,-0.007280426851589452
指令+数学+代码,after,format_tendency_diff,0.4297990684717159,0.327765790245231,0.1302049816820553
指令+数学+代码,after,header_density_diff,-0.07559857495672784,0.07645838598325713,-0.14195982209616725
指令+数学+代码,after,list_density_diff,-0.007967425548192724,-0.13801608473367763,0.13817733664783247
指令+数学+代码,after,bold_density_diff,0.13226890238834482,0.07159294905356785,0.06719318834969211
指令+数学+代码,after,complexity,1.0,1.0,0.0
指令+数学+代码,after,creativity,0.6861313868613139,0.6970802919708029,-0.023665999410581565
指令+数学+代码,after,domain_knowledge,1.0,1.0,0.0
指令+数学+代码,after,problem_solving,1.0,1.0,0.0
指令+数学+代码,after,real_world,0.9233576642335767,0.9087591240875912,0.05256731124682544
指令+数学+代码,after,specificity,1.0,1.0,0.0
指令+数学+代码,after,technical_accuracy,0.9927007299270073,1.0,-0.12104631861177462
